listing_id,id,date,reviewer_name,comments,listing_name,host_id,host_name
224956,1664419,7/9/2012,Lynnette,My husband and I enjoyed our stay at the Hideaway in Austin.  The location was perfect in a quiet neighborhood and close to downtown.  The Hideaway was exactly as described when we arrived.  Nice decor comfy bed and even a bottle of wine.  We were pleased!  The window unit air conditioner in the bedroom was a little noisy for me but didn't bother my husband.   Joe was very nice through the booking process and stay.  The Hideaway is a great little place to stay in Austin and you can't beat the price. ,Guest Villa 2 Miles To D/T,1151576,Joe & Bella
528338,1667939,7/9/2012,Brett,This truly is a SWEET spot. The location is amazing literally minutes away from 6th street Town Lake Zilker Park and South Congress. The place is well accommodated with a TV wifi fridge coffee maker and other basic neccessities. The nice thing is that it's a suite so you have your own entrane and mini patio and everything.  We loved everythign about it and would stay here again.,Suite Spot (Zilker),2595932,Amber
68130,1668391,7/9/2012,Kimberly,My stay with Drew and Simone was excellent!  The room is beautiful--spotlessly clean cool private and comfortable.  Everything works perfectly (TV air conditioner shower etc.).  These guys are also great hosts because they are kind considerate and available without being overbearing.  They gave me great advice about the city and went above and beyond whenever I asked for a favor.  Also the Hyde Park neighborhood is lovely and a great break from the downtown vibe.  There are several delicious cafes and restaurants nearby and I never needed recommendations to enjoy them.  Overall pretty much perfect.  Go to Barton Springs.,Hyde Park Flat - Bamboo Floors,336916,Drew
280440,1675028,7/10/2012,Barbara,"Our stay turned out great! The bungalow was very clean and quite functional.  The back yard is beautiful and we wished it was cooler so we could have had a nice cook out. 

Anna is very easy to deal with and if we need to rent a place again in Austin we would most likely use her bungalow again.",Remodeled Mid-Century Bungalow,1461930,Anna
252804,1676382,7/10/2012,KIm,"My friends and I were visiting Austin from different parts of the country to attend a convention we were fortunate to be able to book Brooks' place for the week!

The house was clean comfortable and un-cluttered. There is also a washer / dryer so you can do laundry while you are there if needed.

Although we did not get to meet him in person Brooks was a very responsive and kind host.

I would stay here again and feel comfortable recommending Brooks as a host to other renters.",» 3 bed sleeps 6 2 miles to DT,1327500,
224979,1676328,7/10/2012,Dawn,We absolutely LOVED the cottage! It was located in a quiet little neighborhood just a minute away from the coolest shops and restaurants on Congress.  The cottage was comfy and cozy with everything you need (even a blow dryer!).  We had an amazing trip and plan to stay here anytime we are back in Austin.,Guest Cottage 2 Miles To D/T,1151576,Joe & Bella
350282,1682705,7/11/2012,Sarah,I honestly cannot say enough wonderful things about Greg & Mary's 1-bedroom house. My boyfriend and I stayed for a week and it was an absolute pleasure - from their hospitality to their convenient location to the bikes they have on hand to how cute the house is. Greg went above and beyond on everything - he offered to pick us up from the airport (at no additional charge) and had a laundry list of restaurant recommendations. I lived in Austin previously so we didn't have a lot of questions for Greg & Mary but whenever we did they were happy to be of help. The house is adorable and very clean and they even stocked it with coffee homemade granola eggs milk and of course local salsa & chips! I've stayed at several airbnb places over the years but this was the kind of experience (people + a great place) that you always hope for.,1 Bedroom House Close to Downtown!,1709384,Greg And Mary
310424,1683974,7/11/2012,Allie,This was the perfect place for us!  Kim was easy to communicate with and her home was so cozy and inviting.  The beds were so comfortable!  It was kid friendly and vast my kids loved playing in the yard and checking out the farm animals.  The farmers also gave us fresh tomatoes upon our arrival.  I can't wait to go back!,Urban Organic Farmhouse - 5 min,1596704,Stephanie
528338,1685096,7/11/2012,Annabelle,Loved the Suite Spot. It is clean and beautiful and in a lovely neighborhood. Thank you for letting me stay here!,Suite Spot (Zilker),2595932,Amber
68130,1685112,7/11/2012,David,"heard so many great things about this flat and they were all true!!
Husband and I were moving to Austin in the Hyde Park neighborhood and wanted to stay in the vicinity till we could move in. Drew and Simone were very gracious and almost like parents--making sure we got in to town ok and helping to unload our car. It was a nice introduction to Austin and we will recommend their flat to visiting friends and family/",Hyde Park Flat - Bamboo Floors,336916,Drew
322092,1689677,7/12/2012,Hunter,Steven was a fantastic host! His home was exactly as described and we had almost no trouble fitting 8 people inside. We kept very prompt communication throughout the entire stay like when I had a question about his home or when I needed to inform him of a leak in his roof. He was always very easy to get ahold of and always responded very quickly. His home was absolutely stunning with the remodeling he had been working on truly showing in the near-finished product. It was also in a great location; getting to downtown by car took no more than 5 minutes and was right in the middle of everything to do in Austin. I cannot stress how awesome our stay here was. If you're looking for a medium sized place to stay for your next trip to Austin look no further as this is the place for you!,Modern Lakeside condo with bikes,1649731,Steven
336042,1693057,7/12/2012,Katie,lindsay was an amazing hostess!  her place was clean comfortable and priced just perfectly.  we would stay here again!,Downtown Austin Retreat,1710302,Lindsay
350072,1699567,7/13/2012,Sarah,Wow!  What a treasure we found in this fab neighborhood!  Our family including a toddler really enjoyed this lovely home nestled into the PERFECT neighborhood!  We were able to either walk or drive to so many parks restaurants etc......even a public library within a block.  The home itself was perfectly equipped right down to the impeccably clean bed linens and plush fresh towels.  This home has it all and the energy you need.  Plentiful amounts of natural light during the day and the ability to  block it out when the sun goes down.  Beautiful porch off the master bedroom that will leave wanting the sun to go down.....great skyline views to boot!  There is a grocery store within a mile and a great little convienance store within 2 blocks. The hosts of this home were very professional and easy to work with.  Can't wait for our next visit!  Thanks! -Sarah,Updated Home Near Downtown w/Pool,1714818,Jessica
347736,1695185,7/13/2012,Kayte,Jason has an absolutely fantastic place well placed well situated well stocked. Good communication too.,Modern downtown loft on 6th St,1366664,Jason
224979,1697516,7/13/2012,Kerrie,Joe's place was awesome. It was very easy to get to and located super close to downtown and had a cool bar right on the corner. The cabin was gorgeous very clean and decorated so pretty. He also left us a bottle of wine which was amazing. We did not get to meet him but he was so easy to communicate with and well organized. Would stay there again in a heart beat :) thank you Joe!,Guest Cottage 2 Miles To D/T,1151576,Joe & Bella
50310,1701066,7/13/2012,Carter,Had to make an arrangment nearly the day before in Austin.  Sevylla made the process very easy. Once I arrived at the place it was exactly what I needed someplace quiet unique and convenient.  Sevylla was an excellent communicative hostess even taking time to introduce herself and inviting me for wine and sparkling conversation.  Overall it was a restful experience very much appreciated for this hectic travel period I am in currently.  Thanks again.,Super Hip South Austin Studio,230553,Sevylla
329129,1699234,7/13/2012,Andrée,My family stayed in this home while we waited for our things to arrive in Austin from New York. We needed a place that was comfortable for children and Jen's place was great! It had everything we needed including a dark bedroom for the baby and was centrally located. Jen was incredibly helpful and quick to respond to questions. We had a great stay and highly recommend her place!,SPACIOUS 2/2 NEAR DOWNTOWN 3 story,1680692,Jennifer
69810,1697302,7/13/2012,Meghan,"wonderful place. It has everything you need and is so clean and comfortable and private. We cooked dinner and ate on the back patio. The hosts were very nice and had everything ready for us from beach towels to coffee and tea shampoo..etc.. 
i great place to stay in austin and is close enough drive to everything in  just a few minutes. 
",Cozy Casita Near Downtown in SoCo,82762,Dolina
319759,1697664,7/13/2012,Kellie,We booked Kristen's townhome for employees in for a company meeting and although I did not stay there the 7 people that did stay there were very happy.    Everything was clean and prepared and ready.   Kristen is a great hostess and was wonderful to work with.     If you do have a larger crowd be prepared for more communal sleeping quarters and if that goes over well with all guests then this wonderful townhome is perfect.    Thank you Kristen!!!!,Swanky Townhome on 6th Street!,814883,Kristen
333856,1698344,7/13/2012,Jennifer Peel,We stayed for about a week this July; we loved it! Firm comfy bed good sleep. Cool A/C. Friendly kitty. Kim is a warm and generous host and the space she provided was the perfect home-base for the beginnings of our re-investigations of Austin where we lived previously. The house is spacious artistic lively and beautiful and there it is right in the middle of everything you want to be close to in Austin South: amazing food live music coffee yoga you name it. Kim is happy to share her local knowledge as far as what is new and what is going on. We had fun around town but also we needed to do some work -- the room's desk was good to do this in seclusion if needed plus the downstairs great room table was a perfect place to laptop or to organize or to write or make calls; wifi worked perfect. I loved starting the day with a coffee and a step out onto the wide back porch. It looks into the natural green-treed yard/garden sloping down into the limestone creek bed. Authentic. Recommend.,Solar Sanctuary-Austin History Room,372962,Kim
166561,1704251,7/14/2012,Amy,My husband and I truly enjoyed staying in the adorable bungalow for a recent 5 day trip to Austin! Everything was exactly as pictured and described! Safe convenient location. Excellent dining shopping etc just a  quick walk away! Thanks for being such a wonderful host! ,SOCO ItZ bitZ Bungalow ,347068,Sovay
528338,1708089,7/14/2012,Leslie,Amber accepted my last minute reservation (life saver!) and stocked the cozy studio suite with thick towels and toiletries.  She left a list generous with ideas and suggestions and even a weather report.  Her property is conveniently located to downtown Austin so that walking and cycling become very attractive options.  I look forward to staying in the Suite Spot again soon!,Suite Spot (Zilker),2595932,Amber
68130,1706125,7/14/2012,Veronica,Absolutely incredible space.  Was everything I needed during my 2 night stay!  Welcoming and accommodating hosts gave me helpful tips on the easiest ways to find my way around Austin and the room and neighborhood themselves were absolutely idyllic.  Would definitely recommend this flat and will stay again next time I'm in town! ,Hyde Park Flat - Bamboo Floors,336916,Drew
141550,1715444,7/15/2012,Penina,"
As if Austin needs *another* selling point! Fiona's place - and all her helpfulness - are yet more highlights of this awesome town.

If you want a launch site to 6th Street's attractions and surrounds (both the major neon ones closer to the city and the uber hipster joints further east) this is a great place to stay. We easily walked to all the music food and atmosphere we felt like taking in. And it was pretty easy to work out public transport options too (the excellent wifi will help you plan everything too!).

Fiona is a great host and a fine ambassador for the neighborhood (which we would happily have wandered around even more for the State Cemetery French Legation groovy bars good food and generally chilled out vibe). So if you want to hang out amongst all the action OR do the complete opposite and retreat from the world this place will work for you.

",Sweet Sexy Studio in the '02,688306,Fiona
541267,1712191,7/15/2012,Trisha,"This is a lovely home. Brandon and his wife made our stay comfortable and easy to navigate there was plenty of space for kids and dog and three adults who were so harried when we arrived that we pitched the kids out the door and took long naps on luxurious beds. The kids ran wild and enjoyed the neighborhood which is only partially developed. I took my dog on long walks every morning through the same empty lots which function as a green belt -- an unexpected bonus.

The house is light-filled and airy the architecture is fun -- I couldn't have asked for a better vacation home. Concrete floors roomy showers a generous dining room and kitchen -- the lower level is open-plan and set up perfectly for entertaining. Each bedroom has its own bathroom. 

I would not hesitate to stay here again -- thanks y'all!",Beautiful Modern Home-East Austin,2660928,Brandon And G'Nell
296286,1711402,7/15/2012,Lisa,We loved the spacious little apartment on E. Sixth Street and will definitely plan to stay there again. The location cannot be beat and we loved the welcoming feel from the convenient parking and cool decor to the drinks and snacks available in the kitchen. Andi was quick and responsive in her communication and made the whole stay very smooth and comfortable. Thanks!,Charming Apartment-BEST LOCATION! A,11349,Alexandria
347802,1723481,7/16/2012,Alejandro,"The house was perfect for us. Very clean and in a great location.
The decoration is simple and functional. I have stayed in some rental properties in Austin and this is by far the best of all. We will definitely come back to this house.",Hyde Park Bungalow close to UT & DT,1594787,Ananda & Dunstan
57187,1726838,7/16/2012,Bill,I can't say enough good things about the cottage the area and the host.  My husband and I had a wonderful weekend stay and it was close to all kinds of great restaurants and things to do.  We enjoyed visiting with Lois and she was extremely helpful pointing us to various areas around town.  Everything about this place is an urban oasis as a plus you get the most awesome yard and artwork around!,Zilker Park Fun Funky Peaceful,272156,Lois
70659,1723593,7/16/2012,Rhiannon,Sara is a great host. She takes care to make sure your stay is great experience. The cottage was clean and comfortable. We really enjoyed eating breakfast on the outside patio area. We would stay here again. ,Private Cottage-Near UT/Hyde Park,359112,Sara
350282,1722799,7/16/2012,John,I was in town for 5 days for a friends wedding. Greg and Mary were wonderful hosts. The house was clean the photos were an accurate representation of the house and the fridge was stocked with goodies! The street was pretty quiet even for being relatively close to the bars and restaurants on 6th and 7th streets. We also took the bikes for a ride to the Alamo SOuth Lamar and Barton Springs. Can't beat this location. Everything you hope for in an airbnb experience!,1 Bedroom House Close to Downtown!,1709384,Greg And Mary
276522,1721214,7/16/2012,Kiran,This was our second time staying with Heather and as expected we had a wonderful time. Her place is in the perfect location is immaculately maintained and has everything you'll need. Check in and out are super easy and she is a wonderful host overall. ,Chic Cozy Condo near Zilker Park,1407108,Heather
347736,1718810,7/16/2012,Ashley,Fantastic place great location near all the East 6th attractions and wonderful host.  Jason made everything extremely easy and was great to deal with.  Would definitely stay again.,Modern downtown loft on 6th St,1366664,Jason
522136,1726894,7/16/2012,Cody,Alexis was very responsive to any questions or concerns I had.  Check-in was super smooth and condo was exactly as expected (clean and looked just like the photos).  Would definitely recommend to others.,Downtown Oasis - Quiet Retreat!,2567934,Alexis
46929,1721883,7/16/2012,Jennifer Peel,Had a great stay! The neighborhood was lovely and the space was gorgeous super clean comfortable and very thoughtfully supplied. I really appreciated the walking map and restaurant recommendations Anthony and Susan provided --Mozart's is wonderful and Maudie's is a little slice of Tex-Mex heaven! Our hosts were friendly and responsive and made efforts to help us feel welcomed and relaxed. Wifi worked perfectly. The space is attached to their own home but in a way that makes it feel quite private. We would be happy to have a chance to stay again and would highly recommend.,Tarrytown Apt - just West of DT!,210965,Susan
509833,1728068,7/16/2012,Denmark,My family (mom brother and sister) and I came to visit Austin for the weekend without booking a hotel or a place to stay  since I dislike the hotel experience--we looked for places to stay during our Friday lunch when we had arrived. We got super lucky with Amanda--she responded very quickly and was able to sort us out within a few hours (she had the home cleaned and turned over within 2-3 hours after the other visitors left). We will definitely come back and stay here again! Thanks Amanda! - Denmark,Charming home in the ♥ of downtown,2511927,Amanda
50310,1723725,7/16/2012,Janelle,Sevylla made sure we had everything we needed for our 2 nights in Austin.  Her place was really close to south congress where there is so much good food and cute shops.  I am sad we didn't get to meet Sevylla because of our schedules.  She was great through text and airbnb communications.  Overall a great place to stay!,Super Hip South Austin Studio,230553,Sevylla
320466,1723407,7/16/2012,Khoi,This place was amazing beautiful house. We couldn't stop talking about how much fun we love this place and enjoyed it. The house is welled decorated with modern decor love the bathrooms everything you need to cook great sound system nice skyline view large backyard nice landscape and the best thing is that its a couple street down from downtown Austin. Christian was very laid back down to earth host and definitely we're coming back to stay here soon again..   ,3BR/2BA Rooftop Deck East Downtown,1642082,Christian
385526,1727238,7/16/2012,Justin,When we booked this room we were expecting to stay in the house but it was full so Matt offered us his garage apartment for the same price. The apartment was very clean and nice with shelf space and a kitchenette and had a back alley exit which we mostly used because it was practice to keep the back door of the house locked. Matt was a very professional and accommodating host and was cordial when we spoke with him when we ran into him. , Private Room C w/bath S.Congress,1348968,SoCoBnB /Matt
224956,1724553,7/16/2012,Carissa,My boyfriend and I stayed here and were absolutely *delighted* with the property! It was SO much better than a hotel! It was just as described and located in a great area!! Very clean and very quiet! Right around the corner was the S. Congress strip and it was just a hop-skip-and-a-jump away from downtown highways and anything we needed. I wish there were a chain of suites like these for rent across America!  We plan on staying at one of Joe's properties for any future trips to Austin =) We're just amazed with the wonderful experience we had... Joe provided a very impressive welcome package and was a delight to speak with.  Thank you again for the great accommodations at such a great price and for everything else =) ,Guest Villa 2 Miles To D/T,1151576,Joe & Bella
329306,1723591,7/16/2012,Neal,"Angel was very accommodating and we had a great stay at her house! I would recommend her house for a fun time on the east side of Austin. It worked out just right to walk down to some fun places on East 5th and 6th St. 
Thanks again!",Urban Homestead: Bikes + Chickens,880571,Angel
528338,1725386,7/16/2012,Daria,Amazing place to stay. Very comfy and Amber is wonderful! Auditorium shores a great off leash dog park  is a quick 5 min walk away. We had a great stay :) ,Suite Spot (Zilker),2595932,Amber
78884,1723795,7/16/2012,Susan,We had a great time at Lynne's condo - close to so many things and quite safe.,Beautiful Cozy Zilker Park  Condo ,424158,Lynne
446961,1735680,7/17/2012,Sonia,This was a perfect quiet quaint house in a fantastic location.  Jeri has everything you could possibly need and then some.  The house comfortably sleeps 8 people. The back patio and yard were a perfect respite between activities.  We are so happy we will definitely stay here again next time we are in Austin.,Luxury Location Charm in ATX!,2219677,Jeri
367356,1732331,7/17/2012,Ryan,We had a wonderful stay!  Great location and the patio was ideal.  Would definitely stay again!,Gorgeous Historic Hyde Park Cottage,1488733,Brooke
296286,1737271,7/17/2012,Maria,Great location and Andi (our host) was very helpful. ,Charming Apartment-BEST LOCATION! A,11349,Alexandria
5456,1731913,7/17/2012,Trish,We spent five nights in this great garage apartment. Sylvia is a great host who offers help but also respects your privacy. The apartment is well stocked with just about anything you can think of - including Lone Star in the fridge. We were incredible comfortable and it felt like home. We traveled with our 8 month old and every time we climbed the stairs and reached the door he let out a contented little sigh - which is how we felt too!,Walk to 6th St and Convention Ctr,8028,Sylvia
68130,1735682,7/17/2012,Ece,Great place. Went to Austin to take care of some business. And this is the perfect spot to use as your base station in Austin. Drew and his wife were awesome hosts. Very central area. Quiet street with lots of parking. The apartment was well appointed and super clean. Every little detail has been addressed. Comfortable bed clean sheets and towels. Would definitely stay here again. ,Hyde Park Flat - Bamboo Floors,336916,Drew
378626,1741537,7/18/2012,Earric,"No better place to pick than here if you plan on visiting Austin. You will be with great awesome company while you're here and if you don't like cats you will still fall in love with the chatty Kitty. That is unless you totally have some kinda feline allergy to which its not Kitty's fault. 15 minutes drive to downtown Austin South Congress South 1st and the Airport so what else could you ask for? Magical hosts. The good people(2 of them Suzanne and Jason) will impress you with their kindness and knowledge of the surrounding place. Be good and stay social and you will get even more bang outta your buck. Do not forget to ask to be ""Certified Mistified"" when you're there!! I will definitely go back there myself so book early to avoid disappointment! :)",Airport F1 COTA SXSW ACL Downtown,1419239,Suzanne
321636,1743974,7/18/2012,Yuriy,"We were so excited to find this on airbnb. We stayed in Sara's Spartanette for 3 days and loved it. We booked very last minute and arrived quite late but were greeted warmly by Sara. She gave us a little tour of everything which was very helpful. Their were fresh fruit and cold drinks/beer in the fridge. They did an amazing job of remodeling the interoir and the decor is perfect. The bed was great shower worked great kitchen was very useful and the couch was a nice area to hang out and read a book or just listen to the the awesome surround sound that they have setup. Sara was also very helpful with recommendations and always easy to get a hold of if we needed something

Overall we really enjoyed our stay and would stay here again in a heartbeat. ",Chic 1953 Spartanette Guesthouse,1647037,Sara
202187,1743784,7/18/2012,Kristin,This was my second time staying here and it was just as great as I remembered.  The place was cool and ready for us when we arrived (loved the classical music playing!).  We only stayed for one night and wish it could have been longer.  It is in the perfect location walking distance to all of the cute shops and delicious restaurants on South Congress and in a quaint and safe neighborhood.  Thanks again!,South Congress Studio Apartment,989596,John
5769,1744257,7/18/2012,Stephen,As I think many people said already Elizabeth and Dave are great people. I felt very welcome and the room and bathroom were great for my needs. I also liked the area many things I like were in close proximity. I also felt it was a good value.,NW Austin Rooms,8186,Elizabeth
69810,1743616,7/18/2012,Katie,"We absolutely loved staying in Dolina's beautiful ""Birdhouse"" It was a breath of fresh air after days staying in roadside hotels for several days.

It is convenient clean modern and quaint. I very much enjoyed taking my coffee out on the patio in the mornings to read in the shade and listen to the birds. It is so lovely you hate to have to leave. 

Dolina was very kind and easily accessible when required yet allowed us our space and privacy at all times.

I emphatically recommend this property and will definitely book again if I return to Austin! ",Cozy Casita Near Downtown in SoCo,82762,Dolina
83322,1740743,7/18/2012,Dawn,My husband and I in our late twenties from New York enjoyed our stay so much at the loft.  We could have not asked for a more perfect little place to enjoy some time away. I love the city of Austin and although we weren't far the remoteness of the property felt like we were miles away. It was quiet serene beautifully landscaped with Austin Charm. The Loft itself was immaculate.  Bill and Melissa put small treats in the fridge for early morning breakfasts and a pantry stocked with some things that were needed. Coffee was amazing. And most of all Bill and Melissa were wonderful hosts who were kind and warm-hearted. They were concerned with making our stay flawless and they absolutely did! 100% we will be back!,Loft on Cupid's Bluff,454099,Melissa & Bill
324552,1744171,7/18/2012,Clint,Matt's place was fantastic! It was clean comfortable (especially the bed) and incredibly close to all of the shops and restaurants on South Congress. Matt is a laid-back friendly guy who is happy to offer up some great suggestions for food/drink/coffee! I would definitely stay here again!,South Congress private SOCO Studio ,1348968,SoCoBnB /Matt
347736,1745569,7/19/2012,Amelia,Jason's place is absolutely fabulous. It is exactly as it appears in the pictures so wonderfully decorated and super clean. The location is perfect it's right in the middle of 6th St with great bars restaurants and live music either side. Despite being near the highway it is still pretty  quiet. Jason was readily available and responsive at all times and goes out of his way to provide special touches like leaving toiletries and even a toothbrush! I would definitely stay here again and highly recommend this place to anyone venturing to Austin (which may I add is a brilliant city in itself!!). Thanks Jason I'll be back! ,Modern downtown loft on 6th St,1366664,Jason
224979,1750926,7/19/2012,Marilyn,This was my first stay in an accomodation through Airbnb.  If they are all like this I will never stay in a hotel again.  Our place was attractive and immaculate.  We even found a bottle of wine waiting to welcome us.  While never meeting the owner or property manager all instructions regarding key parking etc. were very clearly communicated.  Joe is a master at providing travelers with a safe and comfortable stay.   ,Guest Cottage 2 Miles To D/T,1151576,Joe & Bella
78831,1747591,7/19/2012,Kimber,Marcus and Wallace were the most gracious of hosts.  The yard was an adventure and the stay was so easy in what were stressful circumstances.  Marcus always checked in to see if we had any needs and other than that he let us have our home away from home.  He allowed us to bring our dogs because we were in a pinch and made it so comfortable for them as well.  Thank you Marcus and Wallace!!!,Cool Hyde Park efficiency apartment,423840,Marcus
379988,1758124,7/20/2012,Jake,Staying with Jennifer was such a great experience she was so unbelievably sweet and helpful and gave us some great recommendations that I know we never would have found on our own. Her house was super clean and I loved the colors everywhere. Exactly as pictured. If I'm ever in Austin again I would absolutely stay with Jennifer again!,Room Close to downtown ,1907305,Jen
304866,1757644,7/20/2012,K.C.,"We had a great time in Jim's RV! It is an amazing location really close to all the action on South Congress and downtown. The kids loved all the animals and ""Cowboy"" who gave them a pony ride.
Would have loved to stay longer at the potluck campfire next time we'll bring a sitter for the kids.
Thanks to Jim for the treats in the fridge. The RV was clean and the AC was powerful. Great place to stay!",Big cute clean RV in SxSAustin!,1568741,Jim O'
8502,1756976,7/20/2012,Hogan,Karen is a great host. The place is a basement apartment with laundry access and it is very nice and quiet. Perfect location on the south side of Austin but close to downtown. I stayed almost a week while lookng for a permanent place to live in Austin and Karen was very accomodating. ,Woodland Studio Lodging,25298,Karen
358810,1764288,7/21/2012,Csongor,We stayed at this house for a week. When we arrived Michael was expecting us and gave us the tour and the keys. The house was impeccably clean and stocked with fresh clean towels and even some fresh food in the fridge! He seemed very knowledgeable about the city and gave us great tips. On the 2nd day the air conditioning broke and Michael came over in under 10 minutes and fixed it right away. Excellent service better than a fancy hotel. We will definitely consider staying at his house again in the future.,Downtown Eclectic,746455,Michael
350282,1764574,7/21/2012,Matthew,Greg was wonderful and so was his place! His property was perfectly located away from the hustle and bustle but a very short walk to great food and bars. Greg was incredibly hospitable and made us feel very much at home--he even had a plethora of goodies for us in the fridge and cabinets. If we're ever back in Austin (more like WHEN we're back in Austin) we'll definitely be staying here again. Highly recommended!,1 Bedroom House Close to Downtown!,1709384,Greg And Mary
244785,1759843,7/21/2012,Steven,My family had a GREAT time at Belle's place. The house is fabulous and in beautiful shape the location is convenient (a 24-hour coffee shop in walking distance!) and there are chickens in the yard! I have already recommended this place to others and will continue to do so.,Mid Week Special!!,1284548,Gwen & Richard
528338,1761627,7/21/2012,Brian,Thanks to Amber and John for being so hospitable. This is a great area and a nice little space. We would definitely stay here again!,Suite Spot (Zilker),2595932,Amber
522136,1771450,7/22/2012,Jacob,Decided to try AirBnB after the ATT conference center hotel filled up.  And I'm quite happy I did. Alexis made the stay much better than any hotel I've ever stayed at. It was clean spacious and super comfortable. Would recommend it to anyone.,Downtown Oasis - Quiet Retreat!,2567934,Alexis
72833,1767554,7/22/2012,Marcia,"Great stay and would highly recommend this darling BNB:)
Thanks----Marcia",Central Cottage with bikes!,378744,Andy & Ellen
435211,1776393,7/23/2012,Karen,Cecily and Phil were fantastic hosts - made me feel very welcome full access to the kitchen very helpful with tips and suggestions and fun as well and very good quality towels - in fact the best quality I've had on my travels with airbnb. I hired Cecily's bike which was the best way to get around although it was a bit hot - a few just under or over 100 degrees days! Austin is fabulous and there's live music just a block or two from the house. Would highly recommend both of them and their home. ,Austin Historic home bedroom only,1644218,Cecily
321636,1781512,7/23/2012,Stuart,"Stay here! The trailer has everything you would want in a BnB. The interior is very beautiful and offers AC shower great sound system and a very comfortable bed. Privacy is not a problem here.

Although in someone's backyard we had no problem getting in and out of the trailer. The dogs were usually roaming the backyard but paid very little attention to us (mostly shy). ",Chic 1953 Spartanette Guesthouse,1647037,Sara
72706,1781622,7/23/2012,Linda,I stayed at Susan's place with my 3 of my friends it was very spacious for all 4 of us. The place is very cute and homey and we enjoyed being there versus a cramped hotel room. I stayed in the room with the queen size bed which was super comfortable. The only thing that I ran into was the noise from the train in the middle of night if your a light sleeper the sound will wake you up but other than that the stay was great. Susan was sweet and easy to communicate with she left us a list of entertainment and eateries near by. I would definitely recommend staying at Susan's place for your visit to Austin if you want to be in the heart of the city and in the middle of all the action. ,Walkable Charming & Central Home,377618,Susan
576243,1781126,7/23/2012,Alexander,I had a great experience with Cindy.  Very friendly and knowledgable about the Austin area.,Cotton Street Suite: Central East!,1733143,Cindy
78831,1781704,7/23/2012,Clif,Cute little private room with kitchenette.  Great location in Austin very nice owners.  I would stay here again.,Cool Hyde Park efficiency apartment,423840,Marcus
232796,1778200,7/23/2012,Hannah,Perfect for our relaxing get away. Beautiful space filed with positive energy. Did not want to leave!,A Peaceful Place SouthCentralAustin,1218209,Kyle Earlynn And George
224956,1776249,7/23/2012,Aarti,Perfect cozy getaway in Austin - nicely decorated and great location! We hope to come back! ,Guest Villa 2 Miles To D/T,1151576,Joe & Bella
83322,1779956,7/23/2012,Adrian,Simply Wow...this place is wonderful. I give it the 3 C's....comfortable convenient and clean. Bill and Melissa were wonderful hosts and their loft is just what we needed for some R&R. Thank you for your hospitality and we look forward to coming back to visit :),Loft on Cupid's Bluff,454099,Melissa & Bill
324552,1780816,7/23/2012,Sandra,The studio is very quaint and quiet. Great location also. Matt was very friendly and flexible with check-in and check-out times. Would definitely recommend to friends however the refrigerator was not working if that's a deal breaker for you.,South Congress private SOCO Studio ,1348968,SoCoBnB /Matt
68130,1782194,7/23/2012,Tom,This was our first experience with airbnb and Drew was a wonderful host--very attentive but not at all intrusive. The location is wonderful and apartment was perfect for a weekend getaway to Austin. We hope to be back. ,Hyde Park Flat - Bamboo Floors,336916,Drew
347736,1793106,7/24/2012,Lanie,The place was great! We will be staying here again! ,Modern downtown loft on 6th St,1366664,Jason
69352,1786614,7/24/2012,Crystal,Zilker Cottage was wonderful! My boyfrind and I had a wonderful time and the house was beautiful. Sovay was a great host she emailed us a extensive list of things to do in the area and was always avaiable if we had needed her. ,Enchanting Zilker Cottage~Downtown,347068,Sovay
224979,1787086,7/24/2012,Nick,This was a very nice little cottage very clean and fresh. Definitley will stay there again. Thanks.,Guest Cottage 2 Miles To D/T,1151576,Joe & Bella
296286,1791911,7/24/2012,Mary HK,Andi was fantastic and communicative. There was some weird calendar hiccup (not Andi's fault AT ALL but some Airbnb error) so we lost our reservation at her airstream but she made sure to accommodate us in her other apartment that ended up being super cute. It was a logistical shuffle but it worked out and Andi made sure to respond to last-minute questions and checked in to make sure we were settled. We'll be sure to check out her airstream next time. ,Charming Apartment-BEST LOCATION! A,11349,Alexandria
69810,1791255,7/24/2012,Katherine,We had an amazing time at the Birdhouse! It was a restful and immaculately clean space removed from the hustle and bustle yet only a short drive away from everything we wanted to do. The house is even cuter than it looks here- there were no bad surprises only good surprises like fresh fruit a helpful list of fun things to do and delicious things to eat a well-appointed kitchen a faucet in the shower for foot-washing many soft linens and a thoughtfully designed and decorated space. The outside space was so inviting that we ate outside despite the 100+ degree weather. Thank you to our hosts for making us feel at home!  ,Cozy Casita Near Downtown in SoCo,82762,Dolina
57187,1798648,7/25/2012,John,Lois's beautiful little guest house was exactly as advertised: clean comfortable stylish artistic and perfectly located close to Zilker Park and downtown Austin. Lois herself was gracious and helpful. Our 7 year-old son highly recommends the loft!,Zilker Park Fun Funky Peaceful,272156,Lois
276522,1800213,7/25/2012,Sadie,My husband and I had a great stay at Heather's place.  Perfect location clean and quiet!!!!  We ended up staying there an extra night because it was so wonderful; rather than checking in to a hotel.  Thank you Heather for being a great host.,Chic Cozy Condo near Zilker Park,1407108,Heather
